id,season,episode,scene,line_text,speaker,deleted
447,1,2,24,You wanna go to the beach?,Kevin,False
448,1,2,24,Sure.,Angela,False
449,1,2,24,You wanna get high?,Kevin,False
450,1,2,24,No.,Angela,False
451,1,2,24,"I think you do, mon.",Kevin,False
452,1,2,24,Stop...,Angela,False
453,1,2,24,OK. All right. No. It's good. You just need to push it. You need to go a little bit further. All right. OK.,Michael,False
454,1,2,25,"[Voice raised, Indian accent] Kelly, how are you?",Michael,False
456,1,2,25,"Oh! Welcome to my convenience store. Would you like some googi googi? I have some very delicious googi, googi, only 99 cents plus tax. Try my googi, googi. [Lowering voice] Try my googi, googi. [High-pitched voice] Try my googi, googi. Try my... [slap!]",Michael,False
457,1,2,25,"[trying not to cry] All right! All right! Yes! That was great, she gets it! Now she knows what it's like to be a minority.",Michael,False
458,1,2,26,"[on the phone] Mr. Decker, we didn't lose your sale today, did we? Excellent. OK. Let me just get your... what's that? No, we didn't close last time. I just need your... Oh. W-What code were you given? Oh, OK. That's actually another salesman here. I can redo it if you want to do that. Oh, he gave you a discount? No, I don't blame you.",Jim,False
459,1,2,27,"I just hated it when that guy was in here. Mr. Brown, if that was his real name. I mean, he had never met any of us before, and here he was telling us how to do our thing. I just wanted... I just wanted to do it our way. You know? On our own. Man I should have gotten some food.",Michael,False
460,1,2,27,[Itialian accent]Maybe some spagh-etti.,Kevin,False
461,1,2,27,"Okay, Kevin. You can take that off that thing, OK? That would really, really have shown him up, wouldn't it? If I'd brought in some burritos or some colored greens. Or some pad Thai. I love pad Thai.",Michael,False
463,1,2,27,What?,Michael,False
465,1,2,27,"That doesn't really make sense. Because you don't call them collared people, that's offensive. Hmmm... OK, well, it's after five. So... Thank you very much. Buena vista Oscar. Thank you. Good job. Oh, my man. Thank you Brazil. Nice.",Michael,False
466,1,2,28,"[Pam is asleep, resting her head on Jim's shoulder] Um... Hey.",Jim,False
467,1,2,28,[stirs] Mmmm.,Pam,False
468,1,2,28,Hey.,Jim,False
469,1,2,28,Oh.,Pam,False
470,1,2,28,We can go.,Jim,False
471,1,2,28,Sorry.,Pam,False
472,1,2,28,That's fine.,Jim,False
473,1,2,29,Uh... Not a bad day.,Jim,False
498,1,2,33,"It would've been just as easy for him to spell insect. Of course, that wouldn't have made any sense either.",Pam,False
509,1,2,35,"Yeah, um, there's good things about Michael. He uh, uh... Yeah, definitely. Um...",Pam,False
533,1,2,41,Talk like you're talking to that race. I have a feeling that this could get kind of volatile. So keep it going. [camera shows Devon sitting outside with West Nile],Michael,False
556,1,2,43,[Dwight's new race is 'Dwight'] I could be French.,Dwight,False
557,1,2,44,"[takes his 'Dwight' race off his forehead] Damn it, Jim! That's not funny, Jim!",Dwight,False
558,1,2,44,"Oh, okay. Here we go, breakthrough radar. What happened? What happened here?",Michael,False
559,1,2,44,It didn't have anything to do with race.,Pam,False
560,1,2,44,"Okay, all right. Let's keep on track. Keep on point. Let's do it.",Michael,False
562,1,2,46,"Try my googi, googi. [Lowering voice] Try my googi, googi. [High-pitched voice] Try my googi, googi. Try my... [Kelly slaps Michael] All right! All right! Yes! That was great, she gets it! Kelly thank you. [claps] She's not here, but she gets it. That's what we have been looking for. The whole time. [trying not to cry] Oh, man. This is what I thrive on. You know? It's like Don Rickles on acid, man. Right?",Michael,False
563,1,2,46,"Um, why did she slap Martin Luther King?",Jim,False
564,1,2,46,"What, huh?",Michael,False
565,1,2,46,What card was she?,Pam,False
566,1,2,46,I think she wasn't wearing a card.,Jim,False
567,1,2,46,It's good. This is good. We got it happening now. All right? Let's keep it rolling. Let's round it up.,Michael,False
568,1,3,1,Pam. Pamela. Pam-elama-ding-dong. Making copies.,Michael,False
569,1,3,1,I'm not making any copies.,Pam,False
570,1,3,1,"Let's go. Messages. Stat. Lots to do, lots to do. Information superhighway.",Michael,False
571,1,3,1,Nothing new.,Pam,False
572,1,3,1,Lay them on me. What?,Michael,False
573,1,3,1,There's nothing new.,Pam,False
574,1,3,1,That's not what you said earlier.,Michael,False
575,1,3,1,"Oh, do you want me to repeat the messages that I gave you before for the... [nods toward camera]",Pam,False
576,1,3,2,"The most sacred thing I do is care and provide for my workers, my family. I give them money. I give them food. Not directly, but through the money. I heal them. Today, I am in charge of picking a great new health care plan. Right? That's what this is all about. Does that make me their doctor? Um... Yes, in a way. Yeah, like a specialist.",Michael,False
578,1,3,3,"I am going to go with the best, Jan. I am going to go with the one with the acupuncture, therapeutic massage, you know, the works.",Michael,False
580,1,3,3,I think it was you who didn't look closely enough at the Gold Plan.,Michael,False
582,1,3,3,"Well, I'd recommend it. It's very good.",Michael,False
584,1,3,3,You gotta crack these things open.,Michael,False
586,1,3,3,"Well, that is kind of a tough assignment. Um... It won't be popular decision around the old orifice.",Michael,False
588,1,3,3,"Well, it's a suicide mission, you know.",Michael,False
590,1,3,3,"There, there...",Michael,False
592,1,3,3,[scoffs] When have you ever done that?,Michael,False
594,1,3,4,"Last night on Trading Spouses, there's... have you seen it?",Jim,False
595,1,3,4,No. I have a life.,Pam,False
596,1,3,4,"Interesting, what's that like?",Jim,False
597,1,3,4,You should try it sometime.,Pam,False
598,1,3,4,Wow. But then who would watch my TV? That is...,Jim,False
599,1,3,4,[laughs]... your problem.,Pam,False
600,1,3,4,Jimbo! Ha haaaaa. Ah.,Michael,False
601,1,3,5,"There's a decision that needs to be made, and I'm having an unbelievably a busy day. So I'm going to let you pick a health care plan for our office and then explain it to your co-workers.",Michael,False
602,1,3,5,Gosh.,Jim,False
603,1,3,5,Yeah!,Michael,False
604,1,3,5,That is a great offer. Thank you. I really think I should be concentrating on sales.,Jim,False
605,1,3,5,Really?,Michael,False
606,1,3,5,"Yeah. I just don't think this is the kind of task, that I... am going to do. You know who would be great for this?",Jim,False
607,1,3,6,"Any time Michael asks me to do anything, I just tell him that Dwight should do it.",Jim,False
608,1,3,7,Yes. I can do it. I'm your man.,Dwight,False
609,1,3,8,"Right now, this is just a job. If I advance any higher in this company then this would be my career. And uh, well, if this were my career, I'd have to throw myself in front of a train.",Jim,False
610,1,3,9,"OK, first, let's go over some parameters. How many people can I fire?",Dwight,False
611,1,3,9,"Ah, none. You're picking a health care plan.",Michael,False
612,1,3,9,"OK, we'll table that for the time being. Two, I'll need an office. I think the conference room should be fine.",Dwight,False
613,1,3,9,You can use the conference room as a temporary workspace.,Michael,False
614,1,3,9,"[to self] Yes, I have an office. [to camera] Bigger than his.",Dwight,False
615,1,3,9,"Nope, you cannot use it.",Michael,False
616,1,3,9,"OK, I take it back, it's a workspace.",Dwight,False
617,1,3,9,Temporary workspace. You can use it.,Michael,False
618,1,3,9,Thank you.,Dwight,False
619,1,3,10,"If Dwight fails, then that is strike two, and good for me for, ah, for giving him a second chance. And if he succeeds, then, you know, no one will be prouder than I am. I groomed him. I made him what he is today. Unless he fails, and we've talked about that already.",Michael,False
620,1,3,11,What did I do? I did my job. I slashed benefits to the bone. I saved this company money. Was I too harsh? Maybe. I don't believe in coddling people.,Dwight,False
621,1,3,11,"In the wild, there is no health care. In the wild, health care is, 'Ow, I hurt my leg. I can't run. A lion eats me and I'm dead.' Well, I'm not dead. I'm the lion. You're dead.",Dwight,False
623,1,3,13,"Dunder Mifflin, this is Pam.",Pam,False
624,1,3,13,"[on phone] Pam, Michael Scott. How's tricks?",Michael,False
625,1,3,13,Where are you?,Pam,False
626,1,3,13,"Oh, I am in my office. I am swamped. I have work up to my ears I'm busy, busy, busy. Can't step away. I just wanted to check in and see how everybody's doing. Everybody cool out there?",Michael,False
627,1,3,13,"Actually, people are really unhappy. Um, Dwight sent around this memo and people are freaking out 'cause the...",Pam,False
628,1,3,13,"Pam! Whoa, whoa, I'm sorry, I'm sorry, I, I, I, I gotta go. I'm getting a call.",Michael,False
629,1,3,13,No you're not.,Pam,False
630,1,3,13,"I have to make a call after I finish... my work. You know what? Uh, just don't let anybody in my office under any conditions today. I'm just too busy. Too swamped, you know? I am unreachable. I am incommunicado, capisce?",Michael,False
631,1,3,13,OK.,Pam,False
632,1,3,13,"Thank you, Oh, gah, here we go again. Gotta go, I have to take this.",Michael,False
633,1,3,13,Still no one calling.,Pam,False
634,1,3,14,"Dwight, what...",Pam,False
635,1,3,14,"Uh, knock, please. Please knock. This is an office.",Dwight,False
636,1,3,14,It says 'workspace'.,Jim,False
637,1,3,14,Same thing.,Dwight,False
638,1,3,14,"If it's the same thing, then why did you write 'workspace'?",Jim,False
639,1,3,14,"Just knock, Please? As a sign of respect for your superior.",Dwight,False
640,1,3,14,You are not my superior.,Jim,False
641,1,3,14,"Oh gee, then why do I have an office?",Dwight,False
642,1,3,14,I thought it was a workspace?,Jim,False
643,1,3,14,OK. Dwight. Are you really in charge of picking the health care plan?,Pam,False
644,1,3,14,Yes. And my decision in final.,Dwight,False
645,1,3,14,This is a ridiculously awful plan. Because you cut everything.,Pam,False
646,1,3,14,"Aww, times are tough, Pam. Deal with it.",Dwight,False
647,1,3,14,"You cut more than you had to, didn't you?",Jim,False
648,1,3,14,Sure.,Dwight,False
649,1,3,14,"Well, why did you do that? You work here, don't you want good insurance?",Jim,False
650,1,3,14,Don't need it. Never been sick. Perfect immune system.,Dwight,False
651,1,3,14,"OK, well, if you've never been sick, then you don't have any antibodies.",Jim,False
652,1,3,14,"I don't need them. Superior genes. I'm a Schrute. And superior brain power. Through concentration, I can raise and lower my cholesterol at will.",Dwight,False
653,1,3,14,Why would you want to raise your cholesterol?,Pam,False
654,1,3,14,So I can lower it.,Dwight,False
655,1,3,15,He literally won't come out of his office.,Oscar,False
656,1,3,15,He's got to come out sometime. To go to the bathroom.,Kevin,False
657,1,3,15,Kevin! That's inappropriate.,Angela,False
658,1,3,16,"Michael, can I talk to you?",Oscar,False
659,1,3,16,"Ah, uh, I would love to, but I am really busy. Rain check?",Michael,False
661,1,3,16,"Ah, what? Which memo?",Michael,False
662,1,3,16,Dwight's health care memo. I told you about it.,Pam,False
663,1,3,16,Is it a good plan?,Michael,False
664,1,3,16,It's a great plan. It saves the company a fortune.,Dwight,False
665,1,3,16,It's like a pay decrease.,Oscar,False
666,1,3,16,"Michael, he made huge cuts.",Pam,False
667,1,3,16,"Cuts? What? Wow, Dwight, did you make cuts?",Michael,False
668,1,3,16,"Yeah, you said...",Dwight,False
669,1,3,16,"No, no , no, you know what? I said nothing specific because I was so busy. Why don't you go in there and find these people a plan that will work for them? OK?",Michael,False
670,1,3,16,I can handle that.,Dwight,False
671,1,3,16,"OK? All right. Do we feel good? All right. Good. Plus, there's some other good news. Today, at the end of the day, I will have, for all of you, a big surprise. OK? So hang in there, and I will see you at the end of the day. Right?",Michael,False
672,1,3,17,This is not good.,Oscar,False
673,1,3,17,It's ridiculous. Did you talk to him?,Angela,False
674,1,3,17,What was that?,Oscar,False
675,1,3,17,You let him walk all over you. It's just pathetic.,Angela,False
676,1,3,17,What are you guys talking about?,Kevin,False
677,1,3,17,"Nothing, Kevin.",Angela,False
678,1,3,18,"Do I know what the surprise is? Hell no! It doesn't matter. The point is, they're not unhappy anymore. They're out there thinking, 'Wow, my boss really cares about me. He has a surprise. He's cool. I... what a great guy. I love him. I...",Michael,False
679,1,3,19,"OK, everyone. Gather round. Step forward. It has been brought to my attention that some of you are unhappy with my plan. So what I'd like you to do is to fill this out and write down any diseases you have that you might want covered and I'll see what I can do.",Dwight,False
680,1,3,19,"OK, you know what Dwight? We can't write our diseases down for you because that's confidential.",Jim,False
